date,price
2024-03-01,3.799999952316284
2024-03-04,3.799999952316284
2024-03-05,3.819999933242798
2024-03-06,3.8299999237060547
2024-03-07,3.8399999141693115
2024-03-08,3.880000114440918
2024-03-11,3.8550000190734863
2024-03-12,3.799999952316284
2024-03-14,3.799999952316284
2024-03-15,3.8350000381469727
2024-03-18,3.8299999237060547
2024-03-19,3.809999942779541
2024-03-20,3.8299999237060547
2024-03-20,3.7799999713897705
2024-03-22,3.805000066757202
2024-03-25,3.880000114440918
2024-03-25,3.799999952316284
2024-03-26,3.7200000286102295
2024-03-27,3.7899999618530273
2024-04-16,3.6549999713897705
2024-05-09,3.6500000953674316
